train,"{'mae': 0.00018898070266004652, 'rmse': 0.00028591390582732856}","{'mae': 0.0034811601508408785, 'rmse': 0.006125000771135092}"
val,"{'mae': 9.657604095991701e-05, 'rmse': 0.00011614383402047679}","{'mae': 0.0034809820353984833, 'rmse': 0.006506957113742828}"
train,"{'mae': 0.00015053318929858506, 'rmse': 0.00018897671543527395}","{'mae': 0.0034159712959080935, 'rmse': 0.006013230886310339}"
val,"{'mae': 0.00012043698370689526, 'rmse': 0.00015094369882717729}","{'mae': 0.0037445928901433945, 'rmse': 0.006838744040578604}"
train,"{'mae': 0.00023849616991356015, 'rmse': 0.0002945108572021127}","{'mae': 0.003587949788197875, 'rmse': 0.00630541518330574}"
val,"{'mae': 0.0003514882118906826, 'rmse': 0.00036231279955245554}","{'mae': 0.003854005364701152, 'rmse': 0.006863895803689957}"
train,"{'mae': 0.00024660839699208736, 'rmse': 0.0003129576798528433}","{'mae': 0.003723274217918515, 'rmse': 0.006419861689209938}"
val,"{'mae': 0.0005424250266514719, 'rmse': 0.0005533083458431065}","{'mae': 0.0037044414784759283, 'rmse': 0.006598082836717367}"
train,"{'mae': 0.00033577869180589914, 'rmse': 0.00039745945832692087}","{'mae': 0.0039405301213264465, 'rmse': 0.006763063836842775}"
val,"{'mae': 0.0001978110522031784, 'rmse': 0.00021459098206833005}","{'mae': 0.003983416128903627, 'rmse': 0.007249760441482067}"
train,"{'mae': 0.00033591731335036457, 'rmse': 0.00047267143963836133}","{'mae': 0.003720731008797884, 'rmse': 0.006429352331906557}"
val,"{'mae': 0.00012083220644854009, 'rmse': 0.00014023130643181503}","{'mae': 0.003784135915338993, 'rmse': 0.006711629685014486}"
train,"{'mae': 0.0002862959518097341, 'rmse': 0.0003450246585998684}","{'mae': 0.00423157075420022, 'rmse': 0.007425765972584486}"
val,"{'mae': 0.00036271612043492496, 'rmse': 0.00038251522346399724}","{'mae': 0.004931851290166378, 'rmse': 0.008213142864406109}"
train,"{'mae': 0.0003347444871906191, 'rmse': 0.0004435516311787069}","{'mae': 0.004072332289069891, 'rmse': 0.00693127978593111}"
val,"{'mae': 0.00020638327987398952, 'rmse': 0.00022033063578419387}","{'mae': 0.003678730921819806, 'rmse': 0.006891686003655195}"
train,"{'mae': 0.00028949938132427633, 'rmse': 0.0003668891731649637}","{'mae': 0.0038541436661034822, 'rmse': 0.006703289691358805}"
val,"{'mae': 0.0001303261669818312, 'rmse': 0.00015116555732674897}","{'mae': 0.00396544998511672, 'rmse': 0.0071077244356274605}"
train,"{'mae': 0.0004200789553578943, 'rmse': 0.000522470916621387}","{'mae': 0.0038100716192275286, 'rmse': 0.006558416876941919}"
val,"{'mae': 0.00011332910071359947, 'rmse': 0.0001324678596574813}","{'mae': 0.0038885667454451323, 'rmse': 0.007277767173945904}"
train,"{'mae': 0.00044691559742204845, 'rmse': 0.0005313679575920105}","{'mae': 0.0035970155149698257, 'rmse': 0.006227236706763506}"
val,"{'mae': 0.0003835126990452409, 'rmse': 0.00040870008524507284}","{'mae': 0.003742827335372567, 'rmse': 0.0068215783685445786}"
train,"{'mae': 0.0003519172314554453, 'rmse': 0.0004119107616133988}","{'mae': 0.003870413638651371, 'rmse': 0.006724861916154623}"
val,"{'mae': 0.0002970187342725694, 'rmse': 0.00031144340755417943}","{'mae': 0.003864205675199628, 'rmse': 0.006801463197916746}"
train,"{'mae': 0.00020010245498269796, 'rmse': 0.00024046107137110084}","{'mae': 0.0037080254405736923, 'rmse': 0.006415660958737135}"
val,"{'mae': 0.000361134996637702, 'rmse': 0.00037933114799670875}","{'mae': 0.003739007515832782, 'rmse': 0.006635759025812149}"
train,"{'mae': 0.00020487162692006677, 'rmse': 0.0002472666383255273}","{'mae': 0.003761046100407839, 'rmse': 0.006510911509394646}"
val,"{'mae': 0.00010980961815221235, 'rmse': 0.00013224237773101777}","{'mae': 0.003954500425606966, 'rmse': 0.007041296921670437}"
train,"{'mae': 0.00019654183415696025, 'rmse': 0.0002519886184018105}","{'mae': 0.0037398068234324455, 'rmse': 0.006437802687287331}"
val,"{'mae': 0.00032560195541009307, 'rmse': 0.000379134900867939}","{'mae': 0.004017943050712347, 'rmse': 0.00728199165314436}"
train,"{'mae': 0.0002836785570252687, 'rmse': 0.00039950982318259776}","{'mae': 0.0037452224642038345, 'rmse': 0.0064741806127130985}"
val,"{'mae': 0.0012297984212636948, 'rmse': 0.0012385555310174823}","{'mae': 0.004496595356613398, 'rmse': 0.007662585005164146}"
train,"{'mae': 0.0004717521951533854, 'rmse': 0.0005637618014588952}","{'mae': 0.003840844612568617, 'rmse': 0.006659816484898329}"
val,"{'mae': 0.00039282513898797333, 'rmse': 0.00040112159331329167}","{'mae': 0.0038728928193449974, 'rmse': 0.006795203313231468}"
train,"{'mae': 0.0003137648163828999, 'rmse': 0.00037178065394982696}","{'mae': 0.003771497868001461, 'rmse': 0.006535887718200684}"
val,"{'mae': 0.00029868577257730067, 'rmse': 0.00032037022174336016}","{'mae': 0.004205682314932346, 'rmse': 0.00743724824860692}"
train,"{'mae': 0.0002512624196242541, 'rmse': 0.0003318925737403333}","{'mae': 0.003882806049659848, 'rmse': 0.006685812491923571}"
val,"{'mae': 0.00046815810492262244, 'rmse': 0.00048718805192038417}","{'mae': 0.0037698051892220974, 'rmse': 0.006709150969982147}"
train,"{'mae': 0.00023286401119548827, 'rmse': 0.00031053516431711614}","{'mae': 0.0038336615543812513, 'rmse': 0.006666533648967743}"
val,"{'mae': 7.821582403266802e-05, 'rmse': 0.00010530801955610514}","{'mae': 0.005669746082276106, 'rmse': 0.009825517423450947}"
train,"{'mae': 0.0001854710135376081, 'rmse': 0.00023325755319092423}","{'mae': 0.003989748656749725, 'rmse': 0.0068334052339196205}"
val,"{'mae': 0.00013200784451328218, 'rmse': 0.00015924187027849257}","{'mae': 0.004649772308766842, 'rmse': 0.00798942893743515}"
train,"{'mae': 0.0002985968312714249, 'rmse': 0.0003601672942750156}","{'mae': 0.0037533054128289223, 'rmse': 0.006486219819635153}"
val,"{'mae': 0.0002627249341458082, 'rmse': 0.0002876278886105865}","{'mae': 0.003521121107041836, 'rmse': 0.006397481542080641}"
train,"{'mae': 0.0002740272902883589, 'rmse': 0.00032425098470412195}","{'mae': 0.003689522622153163, 'rmse': 0.0063165901228785515}"
val,"{'mae': 0.0003362716524861753, 'rmse': 0.0003623361699283123}","{'mae': 0.0042058867402374744, 'rmse': 0.007175757549703121}"
train,"{'mae': 0.00021397725504357368, 'rmse': 0.00026256981072947383}","{'mae': 0.003489099908620119, 'rmse': 0.0060117426328361034}"
val,"{'mae': 7.557450589956716e-05, 'rmse': 9.668994607636705e-05}","{'mae': 0.0035573490895330906, 'rmse': 0.006584628485143185}"
train,"{'mae': 0.00029353401623666286, 'rmse': 0.00037645999691449106}","{'mae': 0.003621030831709504, 'rmse': 0.0062064300291240215}"
val,"{'mae': 0.000326637557009235, 'rmse': 0.00035595556255429983}","{'mae': 0.003969546873122454, 'rmse': 0.006868920288980007}"
train,"{'mae': 0.0002466402656864375, 'rmse': 0.0002959839766845107}","{'mae': 0.0035543558187782764, 'rmse': 0.006120109464973211}"
val,"{'mae': 0.0002639998565427959, 'rmse': 0.0002801472437568009}","{'mae': 0.0037491670809686184, 'rmse': 0.006630262825638056}"
train,"{'mae': 0.00019878994498867542, 'rmse': 0.00025051587726920843}","{'mae': 0.003632126608863473, 'rmse': 0.0062677329406142235}"
val,"{'mae': 9.431326907360926e-05, 'rmse': 0.00011539075785549358}","{'mae': 0.003613401437178254, 'rmse': 0.006402776576578617}"
train,"{'mae': 0.00029676061240024865, 'rmse': 0.00036188322701491416}","{'mae': 0.0036225044168531895, 'rmse': 0.006195761729031801}"
val,"{'mae': 0.0004760522278957069, 'rmse': 0.0004936199984513223}","{'mae': 0.003943151328712702, 'rmse': 0.006969110108911991}"
train,"{'mae': 0.00018712884047999978, 'rmse': 0.0002396984928054735}","{'mae': 0.0037734229117631912, 'rmse': 0.006451535504311323}"
val,"{'mae': 0.0001421928609488532, 'rmse': 0.00016113003948703408}","{'mae': 0.0036743804812431335, 'rmse': 0.006379357073456049}"
train,"{'mae': 0.00022757076658308506, 'rmse': 0.0002742059587035328}","{'mae': 0.003500200342386961, 'rmse': 0.0060310340486466885}"
val,"{'mae': 0.00011426633136579767, 'rmse': 0.00013698628754355013}","{'mae': 0.0036480107810348272, 'rmse': 0.006468611769378185}"
train,"{'mae': 0.00024625315563753247, 'rmse': 0.00030034329392947257}","{'mae': 0.0037016323767602444, 'rmse': 0.0064380276016891}"
val,"{'mae': 0.00015053671086207032, 'rmse': 0.00017183611635118723}","{'mae': 0.0038834090810269117, 'rmse': 0.0070388163439929485}"
train,"{'mae': 0.00037247646832838655, 'rmse': 0.00044563357369042933}","{'mae': 0.0035372311249375343, 'rmse': 0.006053007207810879}"
val,"{'mae': 0.0006875060498714447, 'rmse': 0.0006921017193235457}","{'mae': 0.00374030414968729, 'rmse': 0.006745156366378069}"
train,"{'mae': 0.0002327421389054507, 'rmse': 0.00030850496841594577}","{'mae': 0.0036395255010575056, 'rmse': 0.006249713711440563}"
val,"{'mae': 0.00011483470007078722, 'rmse': 0.0001431337441317737}","{'mae': 0.003925543278455734, 'rmse': 0.006838344503194094}"
train,"{'mae': 0.0001672952639637515, 'rmse': 0.00021239134366624057}","{'mae': 0.003449241863563657, 'rmse': 0.0059270672500133514}"
val,"{'mae': 7.880543853389099e-05, 'rmse': 9.942312317434698e-05}","{'mae': 0.0036357769276946783, 'rmse': 0.006495308130979538}"
train,"{'mae': 0.00029477974749170244, 'rmse': 0.00035038861096836627}","{'mae': 0.003447507508099079, 'rmse': 0.005874855909496546}"
val,"{'mae': 0.00018066175107378513, 'rmse': 0.00020047943689860404}","{'mae': 0.0037456678692251444, 'rmse': 0.006685939617455006}"
train,"{'mae': 0.00032131181797012687, 'rmse': 0.0004261297872290015}","{'mae': 0.003450067713856697, 'rmse': 0.005871166009455919}"
val,"{'mae': 0.0003821559657808393, 'rmse': 0.0003953656123485416}","{'mae': 0.003476835088804364, 'rmse': 0.006393051706254482}"
train,"{'mae': 0.00025542278308421373, 'rmse': 0.0003220257058274001}","{'mae': 0.003519063349813223, 'rmse': 0.006045226473361254}"
val,"{'mae': 0.0003666444681584835, 'rmse': 0.00038822987698949873}","{'mae': 0.0035111671313643456, 'rmse': 0.0062090246938169}"
train,"{'mae': 0.0001842536439653486, 'rmse': 0.00022442321642301977}","{'mae': 0.0034305830486118793, 'rmse': 0.00589072285220027}"
val,"{'mae': 0.00014134406228549778, 'rmse': 0.0001611344050616026}","{'mae': 0.0034700750838965178, 'rmse': 0.006139613687992096}"
train,"{'mae': 0.00021763858967460692, 'rmse': 0.00027255722670815885}","{'mae': 0.0037360412534326315, 'rmse': 0.006422002799808979}"
val,"{'mae': 0.000171701904037036, 'rmse': 0.00020077169756405056}","{'mae': 0.003796115517616272, 'rmse': 0.006663539446890354}"
train,"{'mae': 0.00023951490584295243, 'rmse': 0.00031270281760953367}","{'mae': 0.0034775680396705866, 'rmse': 0.005964118987321854}"
val,"{'mae': 0.00041314592817798257, 'rmse': 0.0004303757450543344}","{'mae': 0.0033240641932934523, 'rmse': 0.006003604270517826}"
train,"{'mae': 0.0003277940850239247, 'rmse': 0.0004057513433508575}","{'mae': 0.003710037562996149, 'rmse': 0.0064071174710989}"
val,"{'mae': 0.0008948523900471628, 'rmse': 0.0008993059163913131}","{'mae': 0.0045225415378808975, 'rmse': 0.008151245303452015}"
train,"{'mae': 0.00024421626585535705, 'rmse': 0.0003353011852595955}","{'mae': 0.0036886599846184254, 'rmse': 0.006384583190083504}"
val,"{'mae': 0.00018645866657607257, 'rmse': 0.00020453965407796204}","{'mae': 0.0035881074145436287, 'rmse': 0.0065122339874506}"
train,"{'mae': 0.00020934837812092155, 'rmse': 0.0002565346658229828}","{'mae': 0.003822275437414646, 'rmse': 0.006501121912151575}"
val,"{'mae': 0.00031497067539021373, 'rmse': 0.00036592051037587225}","{'mae': 0.0044083078391849995, 'rmse': 0.007203265093266964}"
train,"{'mae': 0.0001835489529184997, 'rmse': 0.00022662746778223664}","{'mae': 0.0035022443626075983, 'rmse': 0.005960541777312756}"
val,"{'mae': 0.0003829183697234839, 'rmse': 0.00039174125413410366}","{'mae': 0.0035422169603407383, 'rmse': 0.006377438548952341}"
train,"{'mae': 0.00027430985937826335, 'rmse': 0.00033265212550759315}","{'mae': 0.003547766013070941, 'rmse': 0.00609647436067462}"
val,"{'mae': 0.0004339551378507167, 'rmse': 0.0004468087572604418}","{'mae': 0.003859410062432289, 'rmse': 0.006585333030670881}"
train,"{'mae': 0.00022619907394982874, 'rmse': 0.0002810597652569413}","{'mae': 0.003644024021923542, 'rmse': 0.006245092488825321}"
val,"{'mae': 0.0002529769262764603, 'rmse': 0.0002651869726832956}","{'mae': 0.0036842292174696922, 'rmse': 0.006704461295157671}"
train,"{'mae': 0.0003478115831967443, 'rmse': 0.0004281855945009738}","{'mae': 0.003614061512053013, 'rmse': 0.006245163735002279}"
val,"{'mae': 0.0001462670770706609, 'rmse': 0.00016622092516627163}","{'mae': 0.0034985861275345087, 'rmse': 0.006291869096457958}"
train,"{'mae': 0.00020841462537646294, 'rmse': 0.00025605279370211065}","{'mae': 0.0034438453149050474, 'rmse': 0.005879923235625029}"
val,"{'mae': 7.862279744585976e-05, 'rmse': 9.97913593892008e-05}","{'mae': 0.0035373326390981674, 'rmse': 0.006302310153841972}"
train,"{'mae': 0.00016290959320031106, 'rmse': 0.00019703488214872777}","{'mae': 0.0033132187090814114, 'rmse': 0.005694216582924128}"
val,"{'mae': 0.00016210162721108645, 'rmse': 0.00018511034431867301}","{'mae': 0.0038092220202088356, 'rmse': 0.006806247867643833}"
train,"{'mae': 0.00022765314497519284, 'rmse': 0.00028549187118187547}","{'mae': 0.0036308332346379757, 'rmse': 0.006149048451334238}"
val,"{'mae': 0.0006334955687634647, 'rmse': 0.0006371863419190049}","{'mae': 0.0034077144227921963, 'rmse': 0.006017249543219805}"
train,"{'mae': 0.00022619655646849424, 'rmse': 0.0002939682162832469}","{'mae': 0.0033728505950421095, 'rmse': 0.0057903314009308815}"
val,"{'mae': 0.0006018643034622073, 'rmse': 0.0006111101247370243}","{'mae': 0.0034921353217214346, 'rmse': 0.006185072474181652}"
train,"{'mae': 0.00027239194605499506, 'rmse': 0.0003252618480473757}","{'mae': 0.0032956008799374104, 'rmse': 0.00562236737459898}"
val,"{'mae': 0.00012047390919178724, 'rmse': 0.00014644660404883325}","{'mae': 0.0035859665367752314, 'rmse': 0.006285618990659714}"
train,"{'mae': 0.00026766755036078393, 'rmse': 0.000358512595994398}","{'mae': 0.0035408020485192537, 'rmse': 0.006084826774895191}"
val,"{'mae': 0.0002454441273584962, 'rmse': 0.000280928477877751}","{'mae': 0.0038292151875793934, 'rmse': 0.006536370608955622}"
train,"{'mae': 0.00026809400878846645, 'rmse': 0.0003248979337513447}","{'mae': 0.003531350754201412, 'rmse': 0.00607587955892086}"
val,"{'mae': 0.00010059704800369218, 'rmse': 0.00012347007577773184}","{'mae': 0.0038803848437964916, 'rmse': 0.006926896516233683}"
train,"{'mae': 0.00029899226501584053, 'rmse': 0.0003607023973017931}","{'mae': 0.003649309044703841, 'rmse': 0.006226237863302231}"
val,"{'mae': 0.0003044499026145786, 'rmse': 0.0003321041294839233}","{'mae': 0.0033718666527420282, 'rmse': 0.0059806047938764095}"
train,"{'mae': 0.00021118125005159527, 'rmse': 0.00026803393848240376}","{'mae': 0.0034749710466712713, 'rmse': 0.005961631424725056}"
val,"{'mae': 9.987859812099487e-05, 'rmse': 0.00011998899572063237}","{'mae': 0.0033946961630135775, 'rmse': 0.006309584714472294}"
train,"{'mae': 0.00017022494284901768, 'rmse': 0.00021283137903083116}","{'mae': 0.0032090381719172, 'rmse': 0.005491273477673531}"
val,"{'mae': 0.00013780401786789298, 'rmse': 0.00017183023737743497}","{'mae': 0.00332259526476264, 'rmse': 0.005915947258472443}"
train,"{'mae': 0.00032385249505750835, 'rmse': 0.00038336715078912675}","{'mae': 0.0035095650237053633, 'rmse': 0.005938772112131119}"
val,"{'mae': 0.0003042326425202191, 'rmse': 0.00032847371767275035}","{'mae': 0.0034888701047748327, 'rmse': 0.006184970960021019}"
train,"{'mae': 0.0003066868521273136, 'rmse': 0.00038090397720225155}","{'mae': 0.00372354150749743, 'rmse': 0.006429852917790413}"
val,"{'mae': 0.00023571017663925886, 'rmse': 0.0002567605988588184}","{'mae': 0.00452385563403368, 'rmse': 0.008358471095561981}"
train,"{'mae': 0.0003075205604545772, 'rmse': 0.00037507133674807847}","{'mae': 0.003678916022181511, 'rmse': 0.006279690191149712}"
val,"{'mae': 0.0002384345862083137, 'rmse': 0.00028611315065063536}","{'mae': 0.0035143420100212097, 'rmse': 0.006120688747614622}"
train,"{'mae': 0.00029874907340854406, 'rmse': 0.00035663260496221483}","{'mae': 0.0033377811778336763, 'rmse': 0.0056657628156244755}"
val,"{'mae': 0.00041410772246308625, 'rmse': 0.00042896083323284984}","{'mae': 0.0033191340044140816, 'rmse': 0.005986334290355444}"
train,"{'mae': 0.00029482817626558244, 'rmse': 0.000358208199031651}","{'mae': 0.0033479020930826664, 'rmse': 0.00576590234413743}"
val,"{'mae': 0.0002670586109161377, 'rmse': 0.00029504179838113487}","{'mae': 0.0038672673981636763, 'rmse': 0.006709030829370022}"
train,"{'mae': 0.0002872002078220248, 'rmse': 0.0003539657627698034}","{'mae': 0.003494821023195982, 'rmse': 0.00595061993226409}"
val,"{'mae': 0.0006624284433200955, 'rmse': 0.0006669883150607347}","{'mae': 0.003400061745196581, 'rmse': 0.00614729430526495}"
train,"{'mae': 0.0002315192250534892, 'rmse': 0.0002772232110146433}","{'mae': 0.003253227099776268, 'rmse': 0.005573164205998182}"
val,"{'mae': 0.00023880753724370152, 'rmse': 0.00025263254065066576}","{'mae': 0.0035369053948670626, 'rmse': 0.006568127777427435}"
train,"{'mae': 0.0001337235007667914, 'rmse': 0.00016565495752729475}","{'mae': 0.0033679241314530373, 'rmse': 0.005768418777734041}"
val,"{'mae': 8.75331970746629e-05, 'rmse': 0.00010727640619734302}","{'mae': 0.0034023255575448275, 'rmse': 0.0060024568811059}"
train,"{'mae': 0.0002768589765764773, 'rmse': 0.0003559314354788512}","{'mae': 0.0033038321416825056, 'rmse': 0.005588409956544638}"
val,"{'mae': 0.0005128976190462708, 'rmse': 0.0005238168523646891}","{'mae': 0.003325390163809061, 'rmse': 0.005930648185312748}"
train,"{'mae': 0.00028992159059271216, 'rmse': 0.00034131144639104605}","{'mae': 0.003564194543287158, 'rmse': 0.006069252733141184}"
val,"{'mae': 0.00047790512326173484, 'rmse': 0.0004906260292045772}","{'mae': 0.003722349414601922, 'rmse': 0.006517340429127216}"
train,"{'mae': 0.00030475371750071645, 'rmse': 0.0003694882907439023}","{'mae': 0.0033403902780264616, 'rmse': 0.00565972039476037}"
val,"{'mae': 0.000325242115650326, 'rmse': 0.0003381915739737451}","{'mae': 0.0033013008069247007, 'rmse': 0.0059204064309597015}"
train,"{'mae': 0.00018337173969484866, 'rmse': 0.00022523620282299817}","{'mae': 0.0033859838731586933, 'rmse': 0.005865058396011591}"
val,"{'mae': 0.0001399329921696335, 'rmse': 0.00016476931341458112}","{'mae': 0.003451472846791148, 'rmse': 0.006091149523854256}"
train,"{'mae': 0.0002040760446107015, 'rmse': 0.000254329526796937}","{'mae': 0.0033183202613145113, 'rmse': 0.005630210041999817}"
val,"{'mae': 0.0005330275162123144, 'rmse': 0.0005531253991648555}","{'mae': 0.003270867047831416, 'rmse': 0.005783475004136562}"
train,"{'mae': 0.000237186424783431, 'rmse': 0.0002914333017542958}","{'mae': 0.0033439008984714746, 'rmse': 0.00566715095192194}"
val,"{'mae': 0.0001173969722003676, 'rmse': 0.00013666415179613978}","{'mae': 0.0034876703284680843, 'rmse': 0.005974762607365847}"
train,"{'mae': 0.000240096720517613, 'rmse': 0.0002928822941612452}","{'mae': 0.0032735513523221016, 'rmse': 0.00557218911126256}"
val,"{'mae': 0.00021240850037429482, 'rmse': 0.00022595695918425918}","{'mae': 0.0034105286467820406, 'rmse': 0.006122933235019445}"
train,"{'mae': 0.0002002377004828304, 'rmse': 0.0002404967526672408}","{'mae': 0.0033572979737073183, 'rmse': 0.005725312978029251}"
val,"{'mae': 0.0003845291503239423, 'rmse': 0.00040463797631673515}","{'mae': 0.0036369129084050655, 'rmse': 0.006499581038951874}"
train,"{'mae': 0.00026987973251380026, 'rmse': 0.0003215830947738141}","{'mae': 0.003270202549174428, 'rmse': 0.0055465432815253735}"
val,"{'mae': 0.0003108976816292852, 'rmse': 0.0003519252932164818}","{'mae': 0.0038408830296248198, 'rmse': 0.007018938660621643}"
train,"{'mae': 0.00020041901734657586, 'rmse': 0.0002540679124649614}","{'mae': 0.003309489693492651, 'rmse': 0.005644158460199833}"
val,"{'mae': 0.0001811252732295543, 'rmse': 0.0002110756904585287}","{'mae': 0.0036939294077455997, 'rmse': 0.006764275021851063}"
train,"{'mae': 0.00023947547015268356, 'rmse': 0.00029425485990941525}","{'mae': 0.0033529296051710844, 'rmse': 0.0056921434588730335}"
val,"{'mae': 0.00016124975809361786, 'rmse': 0.00017964193830266595}","{'mae': 0.003353510284796357, 'rmse': 0.005852145608514547}"
train,"{'mae': 0.00018986740906257182, 'rmse': 0.00023421706282533705}","{'mae': 0.0031408281065523624, 'rmse': 0.0053740497678518295}"
val,"{'mae': 0.0003842023725155741, 'rmse': 0.00040153085137717426}","{'mae': 0.0033668712712824345, 'rmse': 0.005892720073461533}"
train,"{'mae': 0.00029457019991241395, 'rmse': 0.00035146839218214154}","{'mae': 0.003476416924968362, 'rmse': 0.005813094321638346}"
val,"{'mae': 0.00022989459102973342, 'rmse': 0.00025314895901829004}","{'mae': 0.003479873528704047, 'rmse': 0.006229395512491465}"
train,"{'mae': 0.0002762850490398705, 'rmse': 0.0003417299594730139}","{'mae': 0.003287010593339801, 'rmse': 0.005623443052172661}"
val,"{'mae': 0.00021105751511640847, 'rmse': 0.0002329400012968108}","{'mae': 0.003575823502615094, 'rmse': 0.0063949450850486755}"
train,"{'mae': 0.00025174580514431, 'rmse': 0.0003019558498635888}","{'mae': 0.0033417828381061554, 'rmse': 0.005627936217933893}"
val,"{'mae': 0.000442331685917452, 'rmse': 0.0004568036238197237}","{'mae': 0.0033340121153742075, 'rmse': 0.0059358906000852585}"
train,"{'mae': 0.00023497093934565783, 'rmse': 0.0002829076547641307}","{'mae': 0.00318332202732563, 'rmse': 0.005465828347951174}"
val,"{'mae': 0.00010498910705791786, 'rmse': 0.00012932698882650584}","{'mae': 0.003434148384258151, 'rmse': 0.006079758517444134}"
train,"{'mae': 0.0001718872517812997, 'rmse': 0.00021252184524200857}","{'mae': 0.0033078037668019533, 'rmse': 0.0056085302494466305}"
val,"{'mae': 5.9508725826162845e-05, 'rmse': 7.191546319518238e-05}","{'mae': 0.0034089270047843456, 'rmse': 0.005821241065859795}"
train,"{'mae': 0.00017136521637439728, 'rmse': 0.00021342637774068862}","{'mae': 0.003250113455578685, 'rmse': 0.005506368353962898}"
val,"{'mae': 0.00024846941232681274, 'rmse': 0.000265824724920094}","{'mae': 0.0032965014688670635, 'rmse': 0.005824462044984102}"
train,"{'mae': 0.000269990210654214, 'rmse': 0.0003233014140278101}","{'mae': 0.003399939276278019, 'rmse': 0.005825387313961983}"
val,"{'mae': 0.00028502591885626316, 'rmse': 0.0002962195430882275}","{'mae': 0.003728174837306142, 'rmse': 0.006366465240716934}"
train,"{'mae': 0.00019852622062899172, 'rmse': 0.00024366258003283292}","{'mae': 0.003367851721122861, 'rmse': 0.005746450740844011}"
val,"{'mae': 0.0002775498724076897, 'rmse': 0.00030194735154509544}","{'mae': 0.0036148950457572937, 'rmse': 0.0064265914261341095}"
train,"{'mae': 0.00031903458875603974, 'rmse': 0.0003806533641181886}","{'mae': 0.0032956653740257025, 'rmse': 0.005602956749498844}"
val,"{'mae': 0.0003038301656488329, 'rmse': 0.00031402631429955363}","{'mae': 0.0034100846387445927, 'rmse': 0.005872985813766718}"
train,"{'mae': 0.0002620940504129976, 'rmse': 0.0003220451471861452}","{'mae': 0.003322042291983962, 'rmse': 0.0056869410909712315}"
val,"{'mae': 0.00017708662198856473, 'rmse': 0.00020051166939083487}","{'mae': 0.003461801679804921, 'rmse': 0.005937974434345961}"
train,"{'mae': 0.00021488011407200247, 'rmse': 0.00025678149540908635}","{'mae': 0.0034283753484487534, 'rmse': 0.005823761224746704}"
val,"{'mae': 0.00032177180401049554, 'rmse': 0.0003512263356242329}","{'mae': 0.0034061770420521498, 'rmse': 0.005983327515423298}"
train,"{'mae': 0.00018191139679402113, 'rmse': 0.00023488805163651705}","{'mae': 0.003115222090855241, 'rmse': 0.005336024798452854}"
val,"{'mae': 0.00011536343663465232, 'rmse': 0.00014839996583759785}","{'mae': 0.0031645428389310837, 'rmse': 0.005672713741660118}"
train,"{'mae': 0.0001835934817790985, 'rmse': 0.00022429598902817816}","{'mae': 0.003097343724220991, 'rmse': 0.005289240274578333}"
val,"{'mae': 0.00011156102118548006, 'rmse': 0.00014085008297115564}","{'mae': 0.003356827422976494, 'rmse': 0.006148397922515869}"
train,"{'mae': 0.00015306437853723764, 'rmse': 0.00019196212815586478}","{'mae': 0.003436809638515115, 'rmse': 0.005908663850277662}"
val,"{'mae': 0.00030790676828473806, 'rmse': 0.00032097692019306123}","{'mae': 0.003800649894401431, 'rmse': 0.006595332641154528}"
train,"{'mae': 0.0002384525869274512, 'rmse': 0.00031413743272423744}","{'mae': 0.0036167914513498545, 'rmse': 0.0061522964388132095}"
val,"{'mae': 0.0002703595091588795, 'rmse': 0.0002923630236182362}","{'mae': 0.0034101649653166533, 'rmse': 0.005928661674261093}"
train,"{'mae': 0.00024471324286423624, 'rmse': 0.0003021854208782315}","{'mae': 0.0035320809110999107, 'rmse': 0.006014508660882711}"
val,"{'mae': 0.00031400113948620856, 'rmse': 0.0003475113771855831}","{'mae': 0.004146188963204622, 'rmse': 0.007121681701391935}"
train,"{'mae': 0.00020869394938927144, 'rmse': 0.0002578179119154811}","{'mae': 0.003486630506813526, 'rmse': 0.00595216266810894}"
val,"{'mae': 0.00029484229162335396, 'rmse': 0.00031133717857301235}","{'mae': 0.003435959806665778, 'rmse': 0.005939705763012171}"
train,"{'mae': 0.0002462645061314106, 'rmse': 0.0002842521935235709}","{'mae': 0.0031425124034285545, 'rmse': 0.005352337844669819}"
val,"{'mae': 0.00037252737092785537, 'rmse': 0.0003855159739032388}","{'mae': 0.00392494210973382, 'rmse': 0.0068877520971000195}"
train,"{'mae': 0.0002214381383964792, 'rmse': 0.0002713428111746907}","{'mae': 0.003121583256870508, 'rmse': 0.005291277077049017}"
val,"{'mae': 7.2648843342904e-05, 'rmse': 9.057473653228953e-05}","{'mae': 0.0032013184390962124, 'rmse': 0.00567069835960865}"
train,"{'mae': 0.00016811680688988417, 'rmse': 0.00020552189380396158}","{'mae': 0.003182503627613187, 'rmse': 0.005482668988406658}"
val,"{'mae': 0.00016952007717918605, 'rmse': 0.00019941774371545762}","{'mae': 0.0038112138863652945, 'rmse': 0.00661721033975482}"
train,"{'mae': 0.00020985746232327074, 'rmse': 0.0002544540329836309}","{'mae': 0.003268227679654956, 'rmse': 0.00553593784570694}"
val,"{'mae': 0.00037475666613318026, 'rmse': 0.00039236334851011634}","{'mae': 0.003406746545806527, 'rmse': 0.005893548019230366}"
train,"{'mae': 0.0003502052859403193, 'rmse': 0.0004265902971383184}","{'mae': 0.00344714499078691, 'rmse': 0.005796851124614477}"
val,"{'mae': 0.0002913720381911844, 'rmse': 0.0003057040157727897}","{'mae': 0.0038573029451072216, 'rmse': 0.006653170101344585}"
